station,date,tmean,tmax,tmin,rh,precip,wind,pressure,latitude,longitude,elevation
Juliaca,2000-02-25,9.95,16.83,4.03,72.33,14.99,2.86,63.79,-15.49,-70.13,3824
Juliaca,2000-02-26,10.1,17.12,3.8,69.78,5.94,2.12,63.84,-15.49,-70.13,3824
Juliaca,2000-02-27,10.96,16.71,6.41,69.99,1.34,2.66,63.81,-15.49,-70.13,3824
Juliaca,2000-02-28,10.02,16.44,5.76,73.17,0.65,2.7,63.82,-15.49,-70.13,3824
Juliaca,2000-02-29,10.6,16.95,5.65,66.93,1.4,2.36,63.96,-15.49,-70.13,3824
Juliaca,2000-03-01,11.24,17.18,6.74,69.35,10.73,2.24,63.96,-15.49,-70.13,3824
Juliaca,2000-03-02,10.95,17.93,5.69,69.63,12.02,2.62,63.9,-15.49,-70.13,3824
Juliaca,2000-03-03,10.72,17.71,5.29,70.53,12.2,2.43,63.84,-15.49,-70.13,3824
Juliaca,2000-03-04,11.27,17.19,7.34,70.28,2.26,2.88,63.85,-15.49,-70.13,3824
Juliaca,2000-03-05,10.23,16.5,3.85,72.24,7.78,3.0,63.93,-15.49,-70.13,3824
Juliaca,2000-03-06,10.48,15.76,7.1,73.43,2.76,2.96,63.96,-15.49,-70.13,3824
Juliaca,2000-03-07,9.9,15.28,5.59,71.88,1.92,3.16,63.94,-15.49,-70.13,3824
Juliaca,2000-03-08,11.16,17.81,6.45,67.22,0.95,2.11,63.75,-15.49,-70.13,3824
Juliaca,2000-03-09,9.71,16.83,4.6,71.29,7.53,2.23,63.76,-15.49,-70.13,3824
Juliaca,2000-03-10,8.93,16.43,4.02,74.18,6.21,1.57,63.85,-15.49,-70.13,3824
Juliaca,2000-03-11,7.19,11.73,3.69,70.04,15.16,1.55,63.89,-15.49,-70.13,3824
Juliaca,2000-03-12,8.0,15.98,2.82,72.73,22.3,2.27,63.79,-15.49,-70.13,3824
Juliaca,2000-03-13,9.73,19.31,2.87,59.09,0.5,2.74,63.76,-15.49,-70.13,3824
Juliaca,2000-03-14,9.55,16.83,1.32,62.32,1.72,2.17,63.75,-15.49,-70.13,3824
Juliaca,2000-03-15,10.18,14.81,6.46,69.72,7.47,1.38,63.76,-15.49,-70.13,3824
Juliaca,2000-03-16,9.85,17.53,3.45,55.91,0.03,2.01,63.81,-15.49,-70.13,3824
Juliaca,2000-03-17,9.48,14.89,3.54,70.09,0.05,2.04,63.79,-15.49,-70.13,3824
Juliaca,2000-03-18,10.55,16.34,6.98,68.46,3.56,2.08,63.73,-15.49,-70.13,3824
Juliaca,2000-03-19,9.97,16.6,4.09,68.07,3.09,1.86,63.7,-15.49,-70.13,3824
Juliaca,2000-03-20,8.13,14.79,2.79,77.36,0.56,1.86,63.77,-15.49,-70.13,3824
Juliaca,2000-03-21,9.95,16.59,4.86,69.64,0.43,2.75,63.88,-15.49,-70.13,3824
Juliaca,2000-03-22,9.43,15.05,5.42,70.47,0.36,3.02,63.95,-15.49,-70.13,3824
Juliaca,2000-03-23,8.83,13.86,4.11,69.28,2.66,2.87,63.85,-15.49,-70.13,3824
Juliaca,2000-03-24,7.98,14.87,1.24,73.76,7.32,2.93,63.94,-15.49,-70.13,3824
Juliaca,2000-03-25,8.44,15.8,1.77,67.33,0.71,2.75,64.08,-15.49,-70.13,3824
Juliaca,2000-03-26,9.62,16.65,2.4,62.81,0.13,1.86,63.94,-15.49,-70.13,3824
Juliaca,2000-03-27,8.93,13.12,5.04,72.58,0.01,2.0,63.86,-15.49,-70.13,3824
Juliaca,2000-03-28,9.17,16.58,2.98,68.34,0.03,2.67,63.92,-15.49,-70.13,3824
Juliaca,2000-03-29,9.43,15.47,4.9,68.98,0.12,1.88,63.93,-15.49,-70.13,3824
Juliaca,2000-03-30,9.32,14.06,5.95,66.07,0.04,1.56,63.83,-15.49,-70.13,3824
Juliaca,2000-03-31,9.91,15.14,4.8,58.29,0.02,1.78,63.79,-15.49,-70.13,3824
Juliaca,2000-04-01,9.19,17.16,1.98,64.61,0.0,3.07,63.9,-15.49,-70.13,3824
Juliaca,2000-04-02,8.18,15.68,1.95,62.38,0.01,2.54,64.08,-15.49,-70.13,3824
Juliaca,2000-04-03,8.81,15.99,3.33,63.56,0.0,2.5,64.05,-15.49,-70.13,3824
Juliaca,2000-04-04,8.62,16.08,2.96,67.32,0.3,2.51,64.05,-15.49,-70.13,3824
Juliaca,2000-04-05,8.43,15.6,3.2,63.65,0.36,2.49,64.1,-15.49,-70.13,3824
Juliaca,2000-04-06,8.59,16.07,2.37,67.08,0.06,2.24,64.08,-15.49,-70.13,3824
Juliaca,2000-04-07,9.6,16.59,3.68,70.22,0.0,2.24,63.94,-15.49,-70.13,3824
Juliaca,2000-04-08,10.06,17.25,4.94,68.37,0.0,2.89,63.92,-15.49,-70.13,3824
Juliaca,2000-04-09,9.23,15.82,4.51,71.25,0.12,2.6,64.01,-15.49,-70.13,3824
Juliaca,2000-04-10,9.56,16.09,4.77,59.53,0.01,2.84,64.05,-15.49,-70.13,3824
Juliaca,2000-04-11,8.43,15.25,0.99,59.16,0.1,2.21,64.11,-15.49,-70.13,3824
Juliaca,2000-04-12,9.98,16.15,6.08,62.5,0.18,2.05,64.0,-15.49,-70.13,3824
Juliaca,2000-04-13,9.87,16.15,5.46,66.6,0.01,1.48,63.88,-15.49,-70.13,3824
Juliaca,2000-04-14,8.24,13.11,4.27,65.79,0.01,2.07,63.92,-15.49,-70.13,3824
Juliaca,2000-04-15,9.84,15.65,6.01,65.04,0.13,1.67,63.98,-15.49,-70.13,3824
Juliaca,2000-04-16,8.8,15.46,2.59,71.31,3.99,1.67,64.02,-15.49,-70.13,3824
Juliaca,2000-04-17,9.77,17.89,4.43,53.22,0.09,1.62,63.91,-15.49,-70.13,3824
Juliaca,2000-04-18,9.14,18.2,1.32,59.93,0.23,2.11,63.87,-15.49,-70.13,3824
Juliaca,2000-04-19,8.94,13.41,5.75,70.75,0.5,1.85,63.93,-15.49,-70.13,3824
Juliaca,2000-04-20,9.11,15.9,4.02,67.5,0.0,1.74,63.99,-15.49,-70.13,3824
Juliaca,2000-04-21,9.12,16.07,2.91,73.09,10.94,1.68,63.96,-15.49,-70.13,3824
Juliaca,2000-04-22,7.78,14.33,2.24,74.6,8.67,1.68,63.96,-15.49,-70.13,3824
Juliaca,2000-04-23,8.65,15.0,3.49,74.84,1.06,2.08,63.99,-15.49,-70.13,3824
Juliaca,2000-04-24,10.09,16.44,5.23,66.31,0.07,1.8,63.99,-15.49,-70.13,3824
Juliaca,2000-04-25,10.26,15.77,5.94,67.09,0.04,1.65,63.99,-15.49,-70.13,3824
Juliaca,2000-04-26,10.06,15.48,5.76,67.31,0.01,1.49,63.99,-15.49,-70.13,3824
Juliaca,2000-04-27,9.36,15.39,3.88,68.65,0.03,1.64,64.08,-15.49,-70.13,3824
Juliaca,2000-04-28,9.95,15.4,6.23,64.65,0.55,1.93,64.12,-15.49,-70.13,3824
Juliaca,2000-04-29,8.62,13.7,4.83,70.45,0.4,2.22,64.11,-15.49,-70.13,3824
Juliaca,2000-04-30,8.81,16.67,1.89,59.91,0.0,1.96,64.0,-15.49,-70.13,3824
Juliaca,2000-05-01,8.27,17.52,-0.51,48.36,0.0,1.64,63.93,-15.49,-70.13,3824
Juliaca,2000-05-02,8.72,18.16,-0.4,54.25,0.02,2.15,63.84,-15.49,-70.13,3824
Juliaca,2000-05-03,9.2,16.91,1.14,58.9,0.04,1.59,63.9,-15.49,-70.13,3824
Juliaca,2000-05-04,8.87,15.57,2.64,66.52,2.46,1.5,63.95,-15.49,-70.13,3824
Juliaca,2000-05-05,8.87,15.12,4.63,67.67,0.04,1.88,64.02,-15.49,-70.13,3824
Juliaca,2000-05-06,9.18,14.85,5.04,69.31,0.03,1.68,64.0,-15.49,-70.13,3824
Juliaca,2000-05-07,8.48,13.85,3.6,69.21,0.0,1.27,64.0,-15.49,-70.13,3824
Juliaca,2000-05-08,9.41,16.81,4.35,60.69,0.0,1.87,64.0,-15.49,-70.13,3824
Juliaca,2000-05-09,8.86,15.92,3.74,67.9,0.0,1.96,64.09,-15.49,-70.13,3824
Juliaca,2000-05-10,8.28,16.39,2.66,65.35,0.0,1.98,64.18,-15.49,-70.13,3824
Juliaca,2000-05-11,9.24,16.21,2.21,63.85,0.0,1.58,64.1,-15.49,-70.13,3824
Juliaca,2000-05-12,8.62,14.86,4.04,70.14,0.01,1.45,64.0,-15.49,-70.13,3824
Juliaca,2000-05-13,8.92,16.43,3.36,64.59,0.23,2.52,63.94,-15.49,-70.13,3824
Juliaca,2000-05-14,7.85,14.97,1.87,75.42,1.16,2.66,63.96,-15.49,-70.13,3824
Juliaca,2000-05-15,8.73,17.42,2.02,65.85,0.0,3.29,63.91,-15.49,-70.13,3824
Juliaca,2000-05-16,8.81,17.9,0.38,58.5,0.01,1.59,63.88,-15.49,-70.13,3824
Juliaca,2000-05-17,8.91,16.64,2.34,54.73,0.01,1.33,64.0,-15.49,-70.13,3824
Juliaca,2000-05-18,8.9,17.67,1.48,51.23,0.0,1.75,64.04,-15.49,-70.13,3824
Juliaca,2000-05-19,8.44,17.34,0.45,50.47,0.0,1.84,63.97,-15.49,-70.13,3824
Juliaca,2000-05-20,7.59,17.36,-0.58,49.95,0.0,2.25,63.98,-15.49,-70.13,3824
Juliaca,2000-05-21,8.37,17.07,0.72,58.87,0.01,1.63,64.02,-15.49,-70.13,3824
Juliaca,2000-05-22,7.55,16.05,-0.11,53.83,0.0,1.93,64.12,-15.49,-70.13,3824
Juliaca,2000-05-23,8.63,15.6,4.19,62.33,0.0,1.5,64.17,-15.49,-70.13,3824
Juliaca,2000-05-24,8.3,15.84,2.21,65.82,0.0,1.52,64.15,-15.49,-70.13,3824
Juliaca,2000-05-25,7.9,17.04,-0.43,50.5,0.0,1.76,64.05,-15.49,-70.13,3824
Juliaca,2000-05-26,7.76,16.21,0.51,51.35,0.0,1.93,64.05,-15.49,-70.13,3824
Juliaca,2000-05-27,8.07,15.51,2.92,66.42,0.0,1.85,64.04,-15.49,-70.13,3824
Juliaca,2000-05-28,7.35,15.07,1.37,65.93,0.0,1.85,64.01,-15.49,-70.13,3824
Juliaca,2000-05-29,7.92,16.92,-0.3,53.49,0.0,1.92,63.89,-15.49,-70.13,3824
Juliaca,2000-05-30,7.49,15.43,1.01,56.12,0.28,2.15,63.9,-15.49,-70.13,3824
Juliaca,2000-05-31,7.99,14.56,3.28,67.22,0.01,1.14,63.92,-15.49,-70.13,3824
Juliaca,2000-06-01,8.5,16.23,2.0,64.85,0.48,2.82,63.77,-15.49,-70.13,3824
Juliaca,2000-06-02,6.64,16.15,-2.09,58.13,0.06,4.32,63.88,-15.49,-70.13,3824
Juliaca,2000-06-03,5.16,15.47,-4.12,55.49,0.0,1.94,64.03,-15.49,-70.13,3824
Juliaca,2000-06-04,7.73,15.99,-1.02,53.58,0.0,1.32,64.06,-15.49,-70.13,3824
Juliaca,2000-06-05,7.44,13.24,2.38,65.82,0.0,1.77,64.04,-15.49,-70.13,3824
Juliaca,2000-06-06,7.21,14.33,1.43,68.1,0.07,1.73,64.07,-15.49,-70.13,3824
Juliaca,2000-06-07,7.46,15.63,2.75,69.01,0.01,1.65,64.03,-15.49,-70.13,3824
Juliaca,2000-06-08,7.55,14.88,2.17,66.04,4.03,1.9,63.99,-15.49,-70.13,3824
Juliaca,2000-06-09,6.2,12.73,0.88,73.43,5.37,1.6,64.0,-15.49,-70.13,3824
Juliaca,2000-06-10,6.6,13.69,0.28,71.68,1.34,2.35,63.97,-15.49,-70.13,3824
Juliaca,2000-06-11,7.34,15.55,1.39,64.53,0.04,2.22,63.97,-15.49,-70.13,3824
Juliaca,2000-06-12,6.83,16.41,-0.11,58.56,0.0,2.56,63.97,-15.49,-70.13,3824
Juliaca,2000-06-13,5.35,15.71,-2.8,49.86,0.0,2.34,63.95,-15.49,-70.13,3824
Juliaca,2000-06-14,5.44,16.03,-2.51,44.38,0.01,2.53,63.89,-15.49,-70.13,3824
Juliaca,2000-06-15,6.46,15.91,-1.77,49.49,0.0,2.41,63.86,-15.49,-70.13,3824
Juliaca,2000-06-16,6.67,13.48,0.62,55.01,0.03,1.43,63.9,-15.49,-70.13,3824
Juliaca,2000-06-17,6.49,13.61,1.0,65.2,0.35,2.1,63.92,-15.49,-70.13,3824
Juliaca,2000-06-18,6.51,15.9,-0.71,63.62,0.01,3.23,63.94,-15.49,-70.13,3824
Juliaca,2000-06-19,4.62,15.53,-3.24,54.93,0.0,3.21,64.0,-15.49,-70.13,3824
Juliaca,2000-06-20,4.61,14.43,-4.1,46.46,0.0,2.06,64.05,-15.49,-70.13,3824
Juliaca,2000-06-21,5.57,14.31,-1.6,50.72,0.0,1.84,64.07,-15.49,-70.13,3824
Juliaca,2000-06-22,6.63,14.99,-0.25,59.29,0.0,1.52,63.96,-15.49,-70.13,3824
Juliaca,2000-06-23,6.49,16.44,-1.57,53.4,0.0,2.54,63.95,-15.49,-70.13,3824
Juliaca,2000-06-24,7.15,15.86,-2.02,49.29,0.0,1.78,63.93,-15.49,-70.13,3824
Juliaca,2000-06-25,7.67,15.2,0.75,54.03,0.0,2.02,63.87,-15.49,-70.13,3824
Juliaca,2000-06-26,8.07,15.78,0.49,53.66,0.0,1.69,63.88,-15.49,-70.13,3824
Juliaca,2000-06-27,7.7,16.06,0.54,55.29,0.0,2.09,63.92,-15.49,-70.13,3824
Juliaca,2000-06-28,7.16,16.37,0.54,54.74,0.0,2.23,63.91,-15.49,-70.13,3824
Juliaca,2000-06-29,6.83,15.92,-2.98,38.81,0.0,1.83,63.94,-15.49,-70.13,3824
Juliaca,2000-06-30,7.12,15.33,1.16,45.24,0.0,1.49,63.97,-15.49,-70.13,3824
Juliaca,2000-07-01,6.58,15.69,0.33,42.76,0.0,1.55,63.93,-15.49,-70.13,3824
Juliaca,2000-07-02,5.22,14.42,-2.53,45.91,0.0,1.7,64.04,-15.49,-70.13,3824
Juliaca,2000-07-03,6.1,13.96,0.51,65.8,0.1,1.64,64.1,-15.49,-70.13,3824
Juliaca,2000-07-04,6.03,12.25,2.11,65.2,0.01,1.93,64.08,-15.49,-70.13,3824
Juliaca,2000-07-05,6.26,12.93,0.79,62.47,0.04,1.11,64.02,-15.49,-70.13,3824
Juliaca,2000-07-06,6.93,14.77,-1.53,55.39,0.0,1.04,63.88,-15.49,-70.13,3824
Juliaca,2000-07-07,6.93,16.49,-1.12,58.02,0.0,2.57,63.82,-15.49,-70.13,3824
Juliaca,2000-07-08,7.03,16.04,-0.26,56.78,0.01,3.07,63.79,-15.49,-70.13,3824
Juliaca,2000-07-09,6.93,15.96,0.25,56.63,0.0,3.9,63.74,-15.49,-70.13,3824
Juliaca,2000-07-10,4.15,14.63,-3.78,48.69,0.0,4.25,63.88,-15.49,-70.13,3824
Juliaca,2000-07-11,3.41,13.01,-4.9,39.13,0.01,2.02,64.0,-15.49,-70.13,3824
Juliaca,2000-07-12,4.85,13.55,-2.7,43.18,0.11,1.8,64.04,-15.49,-70.13,3824
Juliaca,2000-07-13,5.95,14.76,-2.48,36.55,0.04,1.49,64.06,-15.49,-70.13,3824
Juliaca,2000-07-14,5.65,13.58,-2.0,43.19,0.01,1.81,64.04,-15.49,-70.13,3824
Juliaca,2000-07-15,5.53,15.33,-2.61,45.39,0.0,1.92,64.04,-15.49,-70.13,3824
Juliaca,2000-07-16,5.41,15.75,-2.92,40.82,0.03,1.77,63.94,-15.49,-70.13,3824
Juliaca,2000-07-17,5.7,15.35,-2.28,44.14,0.01,2.29,63.85,-15.49,-70.13,3824
Juliaca,2000-07-18,6.06,15.07,-1.66,51.4,0.0,2.44,63.84,-15.49,-70.13,3824
Juliaca,2000-07-19,5.0,12.43,0.48,69.71,0.02,2.16,63.9,-15.49,-70.13,3824
Juliaca,2000-07-20,6.32,14.3,0.4,62.62,0.03,2.66,63.77,-15.49,-70.13,3824
Juliaca,2000-07-21,5.43,15.58,-2.86,60.21,0.01,3.7,63.65,-15.49,-70.13,3824
Juliaca,2000-07-22,4.91,15.16,-1.87,50.03,0.01,4.25,63.83,-15.49,-70.13,3824
Juliaca,2000-07-23,5.17,14.41,-3.48,46.14,0.43,2.85,63.94,-15.49,-70.13,3824
Juliaca,2000-07-24,5.34,11.88,-0.79,31.27,0.02,1.69,64.01,-15.49,-70.13,3824
Juliaca,2000-07-25,3.83,13.21,-3.91,46.09,0.0,2.43,64.08,-15.49,-70.13,3824
Juliaca,2000-07-26,5.27,13.22,-1.93,61.36,0.0,1.51,64.09,-15.49,-70.13,3824
Juliaca,2000-07-27,6.71,13.4,1.38,57.65,0.0,1.55,64.04,-15.49,-70.13,3824
Juliaca,2000-07-28,6.4,13.52,0.44,55.95,0.0,1.54,64.04,-15.49,-70.13,3824
Juliaca,2000-07-29,6.73,14.44,0.56,50.14,0.0,1.24,63.95,-15.49,-70.13,3824
Juliaca,2000-07-30,6.65,16.12,-1.8,45.3,0.0,1.71,63.85,-15.49,-70.13,3824
Juliaca,2000-07-31,5.35,15.87,-2.72,41.99,0.0,2.71,63.9,-15.49,-70.13,3824
Juliaca,2000-08-01,5.31,16.07,-2.71,41.57,0.0,2.8,63.9,-15.49,-70.13,3824
Juliaca,2000-08-02,6.19,15.63,-1.69,49.21,0.01,1.74,63.93,-15.49,-70.13,3824
Juliaca,2000-08-03,7.19,13.97,3.45,70.98,0.01,1.66,64.04,-15.49,-70.13,3824
Juliaca,2000-08-04,6.92,13.48,2.27,69.28,0.0,1.33,64.07,-15.49,-70.13,3824
Juliaca,2000-08-05,8.42,16.83,-0.29,50.89,0.0,1.54,63.94,-15.49,-70.13,3824
Juliaca,2000-08-06,6.89,14.25,2.27,60.64,0.01,1.43,64.0,-15.49,-70.13,3824
Juliaca,2000-08-07,8.5,16.38,0.45,52.05,0.01,1.13,63.98,-15.49,-70.13,3824
Juliaca,2000-08-08,8.01,15.72,1.58,50.28,0.04,1.51,63.97,-15.49,-70.13,3824
Juliaca,2000-08-09,6.83,14.53,0.03,59.18,0.0,2.13,64.07,-15.49,-70.13,3824
Juliaca,2000-08-10,6.4,11.62,2.63,75.4,0.22,2.36,64.12,-15.49,-70.13,3824
Juliaca,2000-08-11,6.43,12.37,1.73,71.64,0.02,2.04,64.13,-15.49,-70.13,3824
Juliaca,2000-08-12,7.03,12.89,2.28,67.36,0.04,1.51,64.05,-15.49,-70.13,3824
Juliaca,2000-08-13,7.45,15.01,1.89,68.05,3.32,1.58,63.98,-15.49,-70.13,3824
Juliaca,2000-08-14,7.82,15.04,1.62,57.49,0.23,1.61,64.04,-15.49,-70.13,3824
Juliaca,2000-08-15,8.63,15.98,2.22,58.95,1.21,1.66,64.07,-15.49,-70.13,3824
Juliaca,2000-08-16,8.46,16.74,1.0,55.5,0.02,1.83,64.03,-15.49,-70.13,3824
Juliaca,2000-08-17,7.7,15.8,0.7,57.51,0.0,2.42,64.03,-15.49,-70.13,3824
Juliaca,2000-08-18,6.77,12.78,2.54,71.41,0.0,2.24,64.13,-15.49,-70.13,3824
Juliaca,2000-08-19,6.59,13.49,2.02,68.67,0.0,2.14,64.14,-15.49,-70.13,3824
Juliaca,2000-08-20,5.84,11.21,1.82,72.78,1.33,1.65,64.1,-15.49,-70.13,3824
Juliaca,2000-08-21,5.41,10.33,2.35,76.81,1.75,1.32,64.04,-15.49,-70.13,3824
Juliaca,2000-08-22,9.0,16.8,1.99,56.45,0.04,1.67,63.97,-15.49,-70.13,3824
Juliaca,2000-08-23,9.13,16.94,2.03,55.79,0.01,1.94,63.92,-15.49,-70.13,3824
Juliaca,2000-08-24,10.11,17.87,2.24,52.41,0.0,1.42,63.88,-15.49,-70.13,3824
Juliaca,2000-08-25,10.09,19.59,2.18,52.63,0.06,3.31,63.81,-15.49,-70.13,3824
Juliaca,2000-08-26,9.27,18.14,0.97,55.6,0.09,3.5,63.85,-15.49,-70.13,3824
Juliaca,2000-08-27,8.57,18.65,0.88,47.78,0.0,2.99,63.89,-15.49,-70.13,3824
Juliaca,2000-08-28,7.63,19.08,-2.54,39.17,0.0,3.08,63.89,-15.49,-70.13,3824
Juliaca,2000-08-29,7.89,19.49,-2.32,34.98,0.01,2.99,63.81,-15.49,-70.13,3824
Juliaca,2000-08-30,7.16,16.96,-0.31,50.4,0.0,1.67,63.89,-15.49,-70.13,3824
Juliaca,2000-08-31,9.29,16.9,3.98,50.12,0.28,2.0,63.96,-15.49,-70.13,3824
Juliaca,2000-09-01,9.52,19.06,2.68,57.12,0.48,4.03,63.87,-15.49,-70.13,3824
Juliaca,2000-09-02,8.47,17.76,1.21,58.76,0.08,3.32,63.82,-15.49,-70.13,3824
Juliaca,2000-09-03,8.48,18.89,-0.06,51.82,0.01,3.61,63.85,-15.49,-70.13,3824
Juliaca,2000-09-04,8.54,19.02,-1.73,42.61,0.0,3.09,63.87,-15.49,-70.13,3824
Juliaca,2000-09-05,8.64,19.72,-0.97,39.45,0.0,2.96,63.88,-15.49,-70.13,3824
Juliaca,2000-09-06,9.06,19.05,0.12,44.15,0.0,2.06,63.87,-15.49,-70.13,3824
Juliaca,2000-09-07,8.98,19.71,0.46,43.6,0.0,2.5,63.78,-15.49,-70.13,3824
Juliaca,2000-09-08,8.6,17.82,-0.47,45.16,0.0,1.75,63.73,-15.49,-70.13,3824
Juliaca,2000-09-09,8.36,17.34,2.33,49.44,0.0,2.68,63.78,-15.49,-70.13,3824
Juliaca,2000-09-10,7.36,14.5,1.28,52.16,0.0,2.4,63.92,-15.49,-70.13,3824
Juliaca,2000-09-11,9.36,18.96,0.55,43.46,0.0,1.88,63.85,-15.49,-70.13,3824
Juliaca,2000-09-12,9.23,18.71,-0.59,39.74,0.0,1.9,63.9,-15.49,-70.13,3824
